Season,Birth_place,,,,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2003,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Foreign Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
